,id,name,first_air_date,overview,popularity,vote_average,vote_count
3521,63646,Counterpart,2017-12-10,Howard Silk is a lowly cog in a bureaucratic UN agency who is turning the last corner of a life filled with regret when he discovers the agency he works for is guarding a secret: a crossing to a parallel dimension.,138.958,7.416,334
3522,83851,The Undoing,2020-10-25,"Grace and Jonathan Fraser are living the only lives they ever wanted. Overnight a chasm opens in their lives: a violent death and a chain of terrible revelations. Left behind in the wake of a spreading and very public disaster, Grace must dismantle one life and create another for her child and her family.",98.745,7.415,691
3523,97539,Self Made: Inspired by the Life of Madam C.J. Walker,2020-03-20,"This limited series chronicles the incredible true story of Madam C.J. Walker, who was the first African American self-made millionaire.",41.256,7.413,293
3524,90855,SAINT SEIYA: Knights of the Zodiac,2019-07-19,"Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all.",265.604,7.413,641
3525,105,Sex and the City,1998-06-06,"Based on the bestselling book by Candace Bushnell, Sex and the City tells the story of four best friends, all single and in their late thirties, as they pursue their careers and talk about their sex lives, all while trying to survive the New York social scene. ",279.926,7.411,1989
3526,84977,Russian Doll,2019-02-01,Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop -- and staring down the barrel of her own mortality.,71.855,7.409,782
3527,236,The Flash,1990-09-20,"When a bolt of lightening crashes through a police crime lab, a mix of electrically charged substances bathes chemist Barry Allen, transforming him into the fastest man alive--The Flash.",89.816,7.409,490
3528,70798,Istanbullu Gelin,2017-03-03,Faruk is the owner of a bus company and the leader of a powerful family in Bursa which is a metropol in Turkey. Faruk meets a violonist girl and falls in love with her. But the dominant mother of Faruk isn't happy with her son's relationship.,99.869,7.4,207
3529,43016,Hatfields & McCoys,2012-05-28,"It’s the true American story of a legendary family feud—one that spanned decades and nearly launched a war between Kentucky and West Virginia. The Hatfield-McCoy saga begins with Devil Anse Hatfield and Randall McCoy.. Close friends and comrades until near the end of the Civil War, they return to their neighboring homes—Hatfield in West Virginia, McCoy just across the Tug River border in Kentucky—to increasing tensions, misunderstandings and resentments that soon explode into all-out warfare between their families. As hostilities grow, friends, neighbors and outside forces join the fight, bringing the two states to the brink of another civil war.",32.794,7.408,311
3530,167,La Femme Nikita,1997-01-13,"La Femme Nikita was a Canadian action/drama television series based on the French film Nikita by Luc Besson. The series was co-produced by Jay Firestone of Fireworks Entertainment and Warner Bros.. It was adapted for television by Joel Surnow. The series was first telecast in North America on the USA Network cable channel on January 13, 1997, and ran for five television seasons—until March 2001. The series was also aired in Canada on the over-the-air CTV Television Network. La Femme Nikita was the highest-rated drama on American basic cable during its first two seasons. It was also distributed in some other countries, and it continues to have a strong cult following.",265.937,7.4,237
3531,7869,The Penguins of Madagascar,2008-11-28,"The Penguins of Madagascar is an American CGI animated television series airing on Nickelodeon. It stars nine characters from the DreamWorks Animation animated film Madagascar: The penguins Skipper, Kowalski, Private, and Rico; the lemurs King Julien, Maurice, and Mort; and Mason and Phil the chimpanzees. Characters new to the series include Marlene the otter and a zookeeper named Alice. It is the first Nicktoon produced with DreamWorks Animation.

A pilot episode, ""Gone in a Flash"", aired as part of ""Superstuffed Nicktoons Weekend"" on November 29, 2008, and The Penguins of Madagascar became a regular series on March 28, 2009. The series premiere drew 6.1 million viewers, setting a new record as the most-watched premiere.

Although the series occasionally alludes to the rest of the franchise, The Penguins of Madagascar does not take place at a precise time within it. McGrath, who is also the co-creator of the film characters, has said that the series takes place ""not specifically before or after the movie, I just wanted them all back at the zoo. I think of it as taking place in a parallel universe.""",1235.816,7.4,347
3532,101918,Valeria,2020-05-08,A writer in a creative and marital crisis finds refuge and support in her three best friends. Based on the novels by Elisabet Benavent.,133.674,7.405,227
3533,365,Jericho,2006-09-20,"Jericho is an American action/drama series that centers on the residents of the fictional town of Jericho, Kansas, in the aftermath of nuclear attacks on 23 major cities in the contiguous United States.",153.164,7.405,460
3534,114695,Marvel Studios Legends,2021-01-08,"Revisit the epic heroes, villains and moments from across the MCU in preparation for the stories still to come. Each dynamic segment feeds directly into the upcoming series — setting the stage for future events. This series weaves together the many threads that constitute the unparalleled Marvel Cinematic Universe.",462.615,7.404,652
3535,44606,Beauty and the Beast,2012-10-11,"Detective Catherine Chandler is a smart, no-nonsense homicide detective. When she was a teenager, she witnessed the murder of her mother at the hands of two gunmen and herself was saved by someone – or something. Years have passed and while investigating a murder, Catherine discovers a clue that leads her to Vincent Keller, who was reportedly killed in 2002. Catherine learns that Vincent is actually still alive and that it was he who saved her many years before. For mysterious reasons that have forced him to live outside of traditional society, Vincent has been in hiding for the past 10 years to guard his secret – when he is enraged, he becomes a terrifying beast, unable to control his super-strength and heightened senses.",275.319,7.404,420
3536,97173,Behind Her Eyes,2021-02-17,A single mother enters a world of twisted mind games when she begins an affair with her psychiatrist boss while secretly befriending his mysterious wife.,66.95,7.403,517
3537,14658,Survivor,2000-05-31,"A reality show contest where sixteen or more castaways split between two or more “Tribes” are taken to a remote isolated location and are forced to live off the land with meager supplies for roughly 39 days. Frequent physical challenges are used to pit the tribes against each other for rewards, such as food or luxuries, or for “Immunity”, forcing the other tribe to attend “Tribal Council”, where they must vote off one of their players.",515.627,7.402,374
3538,5148,Stargate Universe,2009-10-02,"The adventures of a present-day, multinational exploration team traveling on the Ancient spaceship Destiny many billions of light years distant from the Milky Way Galaxy. They evacuated there and are now trying to figure out a way to return to Earth, while simultaneously trying to explore and to survive in their unknown area of the universe.",418.053,7.402,681
3539,79680,Snowpiercer,2020-05-17,"More than seven years after the world has become a frozen wasteland, the remnants of humanity inhabit a gigantic, perpetually-moving train that circles the globe as class warfare, social injustice and the politics of survival play out.",387.943,7.4,1198
3540,60948,12 Monkeys,2015-01-16,"The provocative story of Cole, a time traveler from a decimated future in a high-stakes race against the clock. Utilizing a dangerous and untested method of time travel, he journeys from 2043 to the present day on a mission to locate and eradicate the source of a deadly plague that will all but annihilate the human race.",252.239,7.401,1048
3541,2129,The Adventures of Jimmy Neutron: Boy Genius,2002-07-20,"Jimmy Neutron is the smartest kid in town. As a genius, Jimmy thinks most things can be solved with the invention of a new gizmo. But Jimmy usually takes the easy way out, and his backfiring gadgets result in comedic adventures.",485.128,7.4,783
3542,13555,Roots,1977-01-23,"The epic tale of celebrated Pulitzer-prize winning author Alex Haley's ancestors as portrayed in the acclaimed twelve hour mini-series Roots, was first told in his 1976 bestseller Roots: The Saga of an American Family. The docu-drama covers a period of history that begins in mid-1700s Gambia, West Africa and concludes during post-Civil War United States, over 100 years later. This 1977 miniseries eventually won 9 Emmy awards, a Golden Globe award, and a Peabody award, and still stands as the most watched miniseries in U.S. history.",99.913,7.398,215
3543,4414,Highlander: The Series,1992-10-03,"Duncan MacLeod cannot die -- he is a 400-year-old immortal, who has seen his share of humanity's history. Still, he risks his life in battle against other immortals and tries to save people from harm.",265.981,7.398,371
3544,2947,Veep,2012-04-22,"A look into American politics, revolving around former Senator Selina Meyer who finds being Vice President of the United States is nothing like she expected and everything everyone ever warned her about.",325.191,7.398,412
3545,1996,The Flintstones,1960-09-30,"The misadventures of two modern-day Stone Age families, the Flintstones and the Rubbles.",416.601,7.4,867
3546,127626,How to Become a Tyrant,2021-07-09,The documentary series explores different political figures throughout history.,58.178,7.4,205
3547,51019,Almost Human,2013-11-17,"The year is 2048. By mandate, every cop must partner with a robot. Detective John Kennex returns to work after waking up from a 17-month coma. As he adjusts to working with his new partner, Dorian, a discontinued android with unexpected emotional responses, John also must learn to get along with his new colleagues.",46.517,7.394,494
3548,75663,Deadly Class,2019-01-16,"Follow a disillusioned teen recruited into a storied high school for assassins. Maintaining his moral code while surviving a ruthless curriculum, vicious social cliques, and his own adolescent uncertainties may prove fatal.",129.421,7.394,277
3549,82744,Catch-22,2019-05-17,"Pianosa Island, Italy, World War II. Bombardier John Yossarian tries to fulfill his duty, maintain sanity and return home as soon as possible, but incompetence and bureaucracy constantly stand in his way.",62.456,7.393,210
3550,65294,A Series of Unfortunate Events,2017-01-13,"The orphaned Baudelaire children face trials, tribulations and the evil Count Olaf, all in their quest to uncover the secret of their parents' death.",364.519,7.392,867
3551,67466,Marvel's Runaways,2017-11-21,Every teenager thinks their parents are evil. What if you found out they actually were? Six diverse teenagers who can barely stand each other must unite against a common foe – their parents.,128.558,7.391,882
3552,657,Rocko's Modern Life,1993-09-18,"Rocko is a wallaby who has emigrated to America from Australia. He lives in O-Town and tries to get through life but, of course, comes across a multitude of dilemmas and misadventures he must get through. Other characters include Rocko's best friend, Heffer, a steer who has been raised by wolves, Filbert, a paranoid hypochondriac turtle, Rocko's faithful (but none-too-bright) dog Spunky, and Ed Bighead who detests Rocko and hates having him for a next door neighbor. On this show, Rocko has such adventures as trying to adapt to a new vacuum cleaner, having Heffer move in temporarily after his parents kick him out, and going to a movie theater.",761.483,7.391,279
3553,133086,The Five Juanas,2021-10-06,Five women with the same birthmark set out to unravel the truth about their pasts and discover a tragic web of lies spun by a powerful politician.,38.324,7.4,260
3554,87050,Hollywood,2020-05-01,"In post-World War II Hollywood, an ambitious group of aspiring actors and filmmakers will do almost anything to make their showbiz dreams come true.",51.391,7.4,287
3555,94154,El Dragón: Return of a Warrior,2019-10-04,A Tokyo business man returns to his home country of Mexico where he must battle rivals to replace his grandfather as the head of a cartel.,332.376,7.4,428
3556,84661,The Outsider,2020-01-12,"When an insidious supernatural force edges its way into a seemingly straightforward investigation into the gruesome murder of a young boy, it leads a seasoned cop and an unorthodox investigator to question everything they believe in.",129.182,7.388,1434
3557,2025,"Beverly Hills, 90210",1990-10-04,"Follow the lives of a group of teenagers living in the upscale, star-studded community of Beverly Hills, California and attending the fictitious West Beverly Hills High School and, subsequently, the fictitious California University after graduation.",357.239,7.4,711
3558,98178,Amazing Stories,2020-03-06,"Each episode transports the audience to worlds of wonder through the lens of today’s most imaginative filmmakers, directors and writers. A reimagining of the original anthology series by Steven Spielberg.",63.979,7.385,403
3559,7704,Legend of the Seeker,2008-11-01,"The adventures of woodsman Richard Cypher, who discovers that he was born to fulfill a prophecy of becoming a guardian hero to oppressed people. With the help of a mysterious woman named Kahlan and a wise old wizard named Zedd, he must stop a ruthless and bloodthirsty tyrant from unleashing an ancient evil and enslaving the world.",493.246,7.4,288
3560,60637,Griselda Blanco: The Black Widow,2014-02-23,La Viuda Negra is a 2014 Spanish-language telenovela produced by RTI Producciones and Televisa for United States-based television network Univisión and for Colombia-based television network Caracol Television. It is an adaptation of the book La patrona de Pablo Escobar de José Guarnizo based on history from Griselda Blanco.,423.301,7.384,332
3561,91602,Modern Love,2019-10-18,"An unlikely friendship. A lost love resurfaced. A marriage at its turning point. A date that might not have been a date. An unconventional new family. These are unique stories about the joys and tribulations of love, each inspired by true events.",65.541,7.4,322
3562,62710,Blindspot,2015-09-21,"A vast international plot explodes when a beautiful Jane Doe is discovered naked in Times Square, completely covered in mysterious, intricate tattoos with no memory of who she is or how she got there. But there's one tattoo that is impossible to miss: the name of FBI agent Kurt Weller, emblazoned across her back. ""Jane,"" Agent Weller and the rest of the FBI quickly realize that each mark on her body is a crime to solve, leading them closer to the truth about her identity and the mysteries to be revealed.",353.733,7.381,2402
3563,103026,Undertaker: The Last Ride,2020-05-10,The anticipated WWE Network docuseries will look back on The Undertaker’s storied WWE career and place a focus on the ongoing challenges the wrestling legend appears to have with a career beginning to near it's end.,88.607,7.379,314
3564,81349,Devs,2020-03-05,"Young computer engineer Lily Chan investigates the secretive development division of her employer, a cutting-edge tech company based in San Francisco, which she believes is behind the murder of her boyfriend.",94.86,7.377,599
3565,39272,Once Upon a Time,2011-10-23,"There is a town in Maine where every story book character you've ever known is trapped between two worlds, victims of a powerful curse. Only one knows the truth and only one can break the spell.

Emma Swan is a 28-year-old bail bonds collector who has been supporting herself since she was abandoned as a baby. Things change for her when her son Henry, whom she abandoned years ago, finds her and asks for her help explaining that she is from a different world where she is Snow White's missing daughter.",505.961,7.377,2203
3566,73411,Maniac,2018-09-21,"Two strangers are drawn to a mysterious pharmaceutical trial that will, they're assured, with no complications or side-effects whatsoever, solve all of their problems, permanently. Things do not go as planned.",92.502,7.376,803
3567,549,Law & Order,1990-09-13,"In cases ripped from the headlines, police investigate serious and often deadly crimes, weighing the evidence and questioning the suspects until someone is taken into custody. The district attorney's office then builds a case to convict the perpetrator by proving the person guilty beyond a reasonable doubt. Working together, these expert teams navigate all sides of the complex criminal justice system to make New York a safer place.",2591.367,7.376,566
3568,134373,The Sex Lives of College Girls,2021-11-18,"Follow four college roommates as they arrive at New England’s prestigious Essex College. A bundle of contradictions and hormones, these girls are equal parts lovable and infuriating as they live out their new, free lives on campus.",54.726,7.375,289
3569,84380,Better Than Us,2018-11-23,"Moscow in a not so distant future where human beings share their daily lives with robots. Georgy, a forensic who has a robot assistant, suddenly finds himself caught up in the first murder committed by a new kind of experimental humanoid.",61.343,7.374,370
3570,39279,Hart of Dixie,2011-09-26,"New Yorker Zoe Hart has it all figured out - after graduating top of her class from medical school, she'll follow in her father's footsteps and become a cardio-thoracic surgeon. But when her dreams fall apart, Zoe decides to work at a small practice in Bluebell, Alabama.",174.934,7.373,275
3571,2355,Lilo & Stitch: The Series,2003-09-20,"This animated series chronicles the further adventures of renegade scientist Dr. Jumba Jookiba's beloved Experiment 626, who is now living happily as Lilo's alien buddy Stitch. Jumba’s remaining experiments have landed all over Hawaii in the form of dehydrated pods. Lilo and Stitch’s mission is to catch Stitch’s ""cousins"" before they fall into the clutches of the evil Dr. Jacques von Hamsterviel!",175.164,7.4,549
3572,81879,Mrs. Fletcher,2019-10-27,"A dual coming-of-age comedy exploring the impact of internet porn and social media, Mrs. Fletcher follows empty nest divorcée Eve Fletcher — as she reinvents her life to find the happiness and sexual fulfillment that’s eluded her, and her college freshman son Brendan.",74.389,7.365,275
3573,79126,Evil Genius,2018-05-11,This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck - and gets weirder from there.,20.347,7.364,210
3574,133723,Harry Potter: Hogwarts Tournament of Houses,2021-11-28,Wizarding World fans put their Harry Potter knowledge to the test for the ultimate honor to be named House Cup champion.,45.914,7.4,280
3575,91725,The Spy,2019-09-06,"In the 1960s, Israeli clerk-turned-secret agent Eli Cohen goes deep undercover inside Syria on a perilous, years-long mission to spy for Mossad.",85.872,7.4,230
3576,153519,Neymar: The Perfect Chaos,2022-01-25,"Beloved worldwide but also a lightning rod for criticism, Neymar shares the highs and lows of his personal life and brilliant football career.",33.723,7.4,256
3577,1940,Entourage,2004-07-18,Film star Vince Chase navigates the vapid terrain of Los Angeles with a close circle of friends and his trusty agent.,195.351,7.4,517
3578,1434,Family Guy,1999-01-31,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",1871.235,7.356,4301
3579,43899,The Bible,2013-03-03,The story of God's creation of the Earth and the landmark events leading up to the Crucifixion of Jesus Christ.,33.213,7.355,921
3580,2327,Dawson's Creek,1998-01-20,Dawson's Creek is an American teen drama that portrays the fictional lives of a close-knit group of teenagers through high school and college.,343.471,7.4,516
3581,94951,Mythic Quest,2020-02-07,"Meet the team behind the biggest multiplayer video game of all time. But in a workplace focused on building worlds, molding heroes, and creating legends, the most hard-fought battles don’t occur in the game—they happen in the office.",85.461,7.354,321
3582,66053,Berserk,2016-07-01,"Spurred by the flame raging in his heart, the Black Swordsman Guts continues his seemingly endless quest for revenge. Standing in his path are heinous outlaws, delusional evil spirits, and a devout child of god. Even as it chips away at his life, Guts continues to fight his enemies, who wield repulsive and inhumane power, with nary but his body and sword—his strength as a human.",93.06,7.354,222
3583,57092,The White Queen,2013-06-16,"Set against the backdrop of the Wars of the Roses, the series is the story of the women caught up in the protracted conflict for the throne of England.",127.472,7.4,309
3584,133727,Acapulco,2021-10-08,"In 1984, Maximo Gallardo's dream comes true when he gets the job of a lifetime at Acapulco's hottest resort, Las Colinas. But he soon realizes that working there will be far more complicated than he ever imagined.",114.962,7.352,330
3585,2188,Tru Calling,2003-10-30,A university graduate working in the city morgue is able to repeat the same day over again to prevent murders or other disasters.,79.37,7.35,236
3586,72755,Absentia,2017-09-25,A missing FBI agent reappears six years after being declared dead.,109.927,7.3,313
3587,1931,Disney's Adventures of the Gummi Bears,1985-09-14,"Join the world’s sweetest heroes for high adventure in a mystical land of giants and wizards, ogres and dragons, and wondrous creatures both good and evil. Meet Gruffi, Zummi, Cubbi, Grammi, Tummi, Sunni, and all the legendary Gummis as they laugh, play, foil dastardly plots, and fight for what's right.",185.895,7.35,216
3588,84773,The Lord of the Rings: The Rings of Power,2022-09-01,"Beginning in a time of relative peace, we follow an ensemble cast of characters as they confront the re-emergence of evil to Middle-earth. From the darkest depths of the Misty Mountains, to the majestic forests of Lindon, to the breathtaking island kingdom of Númenor, to the furthest reaches of the map, these kingdoms and characters will carve out legacies that live on long after they are gone.",2918.406,7.345,2726
3589,1420,New Girl,2011-09-20,"Jessica Day is an offbeat and adorable girl in her late 20s who, after a bad breakup, moves in with three single guys. Goofy, positive, vulnerable and honest to a fault, Jess has faith in people, even when she shouldn't. Although she's dorky and awkward, she's comfortable in her own skin. More prone to friendships with women, she's not used to hanging with the boys—especially at home.",278.89,7.3,1374
3590,68878,La Doña,2016-11-29,"A story of revenge and ambition, seduction and betrayal; all told from the perspective of an offended and abused woman named Altagracia. Altagracia represents the hundreds of thousands of Mexican women who have been victims of the violence by faceless men who are protected by impunity. But Altagracia, transformed into a strong-willed, ruthless man-eater known as La Doña, will seek out each and every one of these men to bring them to justice.",610.712,7.345,617
3591,120452,Dan Brown's The Lost Symbol,2021-09-16,"The early adventures of young Harvard symbologist Robert Langdon, who must solve a series of deadly puzzles to save his kidnapped mentor and thwart a chilling global conspiracy.",78.45,7.343,348
3592,2458,CSI: NY,2004-09-22,"Follow the investigations of a team of NYPD forensic scientists and police officers identified as ""Crime Scene Investigators"".",459.006,7.3,667
3593,229221,Dear Child,2023-09-07,A mysterious woman's escape from her harrowing captivity points investigators toward the dark truth behind an unsolved disappearance 13 years earlier.,107.738,7.3,238
3594,97861,Night on Earth,2020-01-29,"This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures, from lions on the hunt to bats on the wing.",78.73,7.342,209
3595,60699,Marco Polo,2014-12-12,"An epic adventure that follows the early years of the famous explorer as he travels the exotic Silk Road to the great Kublai Khan’s court. But Marco soon finds that navigating the Khan’s world of greed, betrayal, sexual intrigue and rivalry will be his greatest challenge yet, even as he becomes a trusted companion to the Khan in his violent quest to become the Emperor of the World.",116.285,7.342,482
3596,61387,NCIS: New Orleans,2014-09-23,"A drama about the local field office that investigates criminal cases affecting military personnel in The Big Easy, a city known for its music, entertainment and decadence.",322.959,7.3,419
3597,42368,Lilyhammer,2012-01-25,"After Frank The Fixer Tagliano testifies against his Mafia boss in New York, he enters the Witness Protection Program and makes an unusual demand: he wants to be set up with a new life in the Norwegian small town of Lillehammer or as he calls it, Lilyhammer.",71.452,7.338,232
3598,99610,Feel Good,2020-03-18,Recovering addict and comedian Mae tries to control the addictive behaviors and intense romanticism that permeate every facet of their life. Life is further complicated by a new and all-consuming relationship with their new girlfriend George.,58.369,7.336,210
3599,93785,Barbarians,2020-10-23,"Three people's fates are interwoven in the Battle of the Teutoburg Forest in 9 A.D., during which Germanic warriors halt the spread of the Roman Empire.",64.957,7.338,578
3600,49011,Mom,2013-09-23,"Aan irreverent and outrageous take on true family love‐and dysfunction. Newly sober single mom Christy struggles to raise two children in a world full of temptations and pitfalls. Testing her sobriety is her formerly estranged mother, now back in Christy's life and eager to share passive-aggressive insights into her daughter's many mistakes.",643.192,7.3,559
3601,124124,The Scent of Passion,2021-05-25,,445.751,7.334,367
3602,122066,The Dropout,2022-03-03,"The story of Elizabeth Holmes, the enigmatic Stanford dropout who founded medical testing start-up Theranos. Lauded as a Steve Jobs for the next tech generation and once worth billions of dollars, the myth crumbled when it was revealed that none of the tech actually worked, putting thousands of people's health in grave danger.",74.159,7.334,235
3603,95612,Home for Christmas,2019-12-05,"Tired of the constant comments on her relationship status, perpetually single Johanne starts a 24-day hunt for a boyfriend to bring home for Christmas.",166.36,7.328,221
3604,100074,Biohackers,2020-08-20,Mia goes to medical school to get close to a professor she suspects had a hand in her past family tragedy and gets tangled in the world of biohacking.,48.722,7.325,342
3605,63522,F is for Family,2015-12-18,"Follow the Murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his TV.",260.394,7.325,351
3606,197125,Constellation,2024-02-21,"When a fatal accident occurs on board the International Space Station, a lone astronaut makes the heroic journey back to Earth, only to discover key pieces of her life—including her young daughter—have changed.",106.523,7.324,216
3607,85853,Perry Mason,2020-06-21,"Set in 1932 Los Angeles, the series focuses on the origin story of famed defense lawyer Perry Mason. Living check-to-check as a low-rent private investigator, Mason is haunted by his wartime experiences in France and suffering the effects of a broken marriage. L.A. is booming while the rest of the country recovers from the Great Depression — but a kidnapping gone very wrong leads to Mason exposing a fractured city as he uncovers the truth of the crime.",139.542,7.323,310
3608,397,The Dukes of Hazzard,1979-01-26,"Cousins Bo and Luke Duke and their car ""General Lee"", assisted by Cousin Daisy and Uncle Jesse, have a running battle with the authorities of Hazzard County (Boss Hogg and Sheriff Coltrane), plus a string of ne'er-do-wells often backed by the scheming Hogg.",122.74,7.3,309
3609,2122,King of the Hill,1997-01-12,"Set in Texas, this animated series follows the life of propane salesman Hank Hill, who lives with his overly confident substitute Spanish teacher wife Peggy, wannabe comedian son Bobby, and naive niece Luanne. Hank has conservative views about God, family, and country, but his values and ethics are often challenged by the situations he, his family, and his beer-drinking neighbors/buddies find themselves in.",835.738,7.321,563
3610,66871,SIX,2017-01-18,Action drama series inspired by the real missions of Navy SEAL Team Six.,118.461,7.318,485
3611,75191,The Terror,2018-03-26,A chilling anthology series featuring stories of people in terrifying situations inspired by true historical events.,174.343,7.317,808
3612,62688,Supergirl,2015-10-26,"Twenty-four-year-old Kara Zor-El, who was taken in by the Danvers family when she was 13 after being sent away from Krypton, must learn to embrace her powers after previously hiding them. The Danvers teach her to be careful with her powers, until she has to reveal them during an unexpected disaster, setting her on her journey of heroism.",280.699,7.317,4147
3613,2287,Batman,1966-01-12,"Wealthy entrepreneur Bruce Wayne and his ward Dick Grayson lead a double life: they are actually crime fighting duo Batman and Robin. A secret Batpole in the Wayne mansion leads to the Batcave, where Police Commissioner Gordon often calls with the latest emergency threatening Gotham City. Racing to the scene of the crime in the Batmobile, Batman and Robin must (with the help of their trusty Bat-utility-belt) thwart the efforts of a variety of master criminals, including The Riddler, The Joker, Catwoman, and The Penguin.",503.399,7.32,524
3614,114503,Turner & Hooch,2021-07-21,A Deputy Marshal inherits an unruly dog who helps him solve crimes and investigate a family mystery.,29.921,7.316,236
3615,58457,Los Tres Caines,2013-03-04,"The Castaño Gil family was a prosperous family of cattle ranchers whose son and eldest brother Fidel has made a great fortune. The Castaño family is marked the day Jesus Alberto Castaño, patriarch of the family, is kidnapped and killed by the FARC. From that moment on, the brothers Fidel, Vicente and Carlos are determined to put an end to the guerrilla and gradually form the largest army of the self-defense groups, which ends up increasing the armed conflict in Colombia, but whose axis of the plot is the betrayal between the three brothers that will tempt them to want to kill each other.",17.041,7.316,247
3616,62687,Limitless,2015-09-22,"Brian Finch's life takes an extraordinary turn when he uses NZT-48, a neuroenhancing drug whose mystery and chaos lead him to working for the FBI and a senator who is not what he seems.",66.184,7.315,818
3617,81146,Rosario Tijeras,2010-07-23,Two men from prominent families vie for the affections of a beautiful yet dangerous woman.,34.81,7.314,1027
3618,12965,María la del Barrio,1995-08-14,"A brave, poor young girl is welcomed into a rich family and develops a romance with their misogynist youngest son, driving a woman already in love with him to go to great lengths to destroy their relationship.",656.054,7.314,545
3619,127635,Marvel's Spidey and His Amazing Friends,2021-08-06,"Follow Peter Parker, Gwen Stacy and Miles Morales and their adventures as the young heroes team up with Hulk, Ms. Marvel and Black Panther to defeat foes like Rhino, Doc Ock and Green Goblin and learn that teamwork is the best way to save the day.",1133.471,7.3,228
3620,67116,Lethal Weapon,2016-09-21,A slightly unhinged former Navy SEAL lands a job as a police officer in Los Angeles where he's partnered with a veteran detective trying to keep maintain a low stress level in his life.,266.899,7.311,716
3621,79611,Charmed,2018-10-14,"Set in the fictional college town of Hilltowne, Charmed follows the lives of three sisters, Macy, Mel and Maggie Vera who, after the tragic death of their mother, discover they are three of the most powerful witches of all time.",207.539,7.31,441
3622,105214,Dark Desire,2020-07-15,"Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her.",134.229,7.3,4213
3623,76719,The Rain,2018-05-04,"After a brutal virus wipes out most of the population, two young siblings embark on a perilous search for safety. A Scandinavian thriller series.",118.482,7.309,1174
3624,35527,La tormenta,2005-09-19,"La Tormenta is a Colombian 2005 telenovela produced by RTI Colombia and broadcast by Telemundo and Caracol TV, starring Natalia Streignard and Christian Meier.

Maria Teresa is a woman accustomed to living in the city, but she has to move to live at ‘La Tormenta’, her family’s estate, to try to save her family from financial ruin. The family is facing economic problems and she thinks La Tormenta will save them from bankruptcy.",80.879,7.315,319
3625,28379,The Diary of Anne Frank,2009-01-05,Five-part adaptation of Anne Frank's famous wartime diaries in which a young teenager and her family go into hiding from the Nazis in wartime Amsterdam.,70.665,7.306,361
3626,91445,Two Weeks to Live,2020-09-02,"When strange young misfit Kim Noakes was just a little girl, her father died in murky circumstances and her mother Tina whisked her away to a remote rural life of seclusion and bizarre survival techniques. Now all grown up, Kim sets out into the real world for the first time to begin a secret mission of honouring her father’s memory.",82.459,7.304,202
3627,62643,DC's Legends of Tomorrow,2016-01-21,"When heroes alone are not enough ... the world needs legends. Having seen the future, one he will desperately try to prevent from happening, time-traveling rogue Rip Hunter is tasked with assembling a disparate group of both heroes and villains to confront an unstoppable threat — one in which not only is the planet at stake, but all of time itself. Can this ragtag team defeat an immortal threat unlike anything they have ever known?",485.608,7.303,2269
3628,126118,Chapelwaite,2021-08-22,"In the 1850s, Captain Charles Boone relocates his family of three children to his ancestral home in the small, seemingly sleepy town of Preacher’s Corners, Maine after his wife dies at sea. Charles will soon have to confront the secrets of his family’s sordid history, and fight to end the darkness that has plagued the Boones for generations.",48.04,7.303,216
3629,67419,Victoria,2016-08-28,"The story of Queen Victoria, who came to the throne at a time of great economic turbulence and resurgent republicanism – and died 64 years later the head of the largest empire the world had ever seen, having revitalised the throne’s public image and become “grandmother of Europe”.",401.615,7.305,251
3630,137893,Griselda,2024-01-25,"Inspired by real events, this fictional dramatization shows Griselda Blanco's journey from Medellín to becoming ""the Godmother"" of Miami's drug empire.",52.794,7.301,284
3631,85949,Star Trek: Picard,2020-01-23,"Set twenty years after the events of Star Trek Nemesis, we follow the now-retired Admiral Picard into the next chapter of his life.",352.267,7.3,1673
3632,76438,Everything Sucks!,2018-02-16,"It's 1996 in a town called Boring, Oregon, where high school misfits in the AV and drama clubs brave the ups and downs of teenage emotions in the VHS era.",30.388,7.3,233
3633,60556,Bitten,2014-01-11,"Elena Micheals thought she left the world of supernatural behind when she left Stonehaven behind 'for good this time' she thought. Until the night she got the mysterious call from her pack leader asking her to come back. So now she is heading back, leaving her life as a normal photographer in Toronto for the moment to re-enter the world of werewolves, rules about protect the pack and a man she has spent years trying to get out of her system. Oh and did she mention she was the only living female werewolf in existence?",112.876,7.3,247
